Reporting entity,Facility name,Type,State,Electricity production GJ,Electricity production MWh,Total scope 1 emissions t CO2 e,Total scope 2 emissions t CO2 e,Total emissions t CO2 e,Emission intensity t CO2 e MWh,Grid connected,Grid,Primary fuel,Important notes
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12778,3549,2421,0.0,2421,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,60413,16781,11256,0.0,11256,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,19751,5486,6667,365.0,7032,1.22,On,NEM,Gas,-
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,4217,1171,781,0.0,781,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,5409,1502,973,0.0,973,0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,5205,1446,1034,0.0,1034,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10092,2803,1926,0.0,1926,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8311,2309,1440,0.0,1440,0.62,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7974,2215,1557,0.0,1557,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,4267,1185,853,0.0,853,0.72,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6992,1942,1292,0.0,1292,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,6050,1681,1199,0.0,1199,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3840,1066,784,0.0,784,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Domain Shopping centre Solar Farm,F,QLD,7861,2183,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,25780,7161,4634,0.0,4634,0.65,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,3038,844,404,309.0,713,0.48,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,2530,703,495,0.0,495,0.7,On,NEM,Diesel,-
ENERGY QUEENSLAND LIMITED,Grand Central Shopping Centre Solar Farm,F,QLD,4637,1288,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,23023,6395,4510,0.0,4510,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3495,971,724,0.0,724,0.75,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,3964,1101,732,0.0,732,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,20462,5684,3754,0.0,3754,0.66,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,8936,2482,1678,0.0,1678,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,11920,3311,2209,0.0,2209,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Logan Hyperdome Solar Farm,F,QLD,22165,6157,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4189,1164,858,0.0,858,0.74,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,6939,1927,1217,0.0,1217,0.63,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7478,2077,1433,0.0,1433,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,33326,9257,6399,0.0,6399,0.69,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,12229,3397,2294,0.0,2294,0.68,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Robina Shopping Centre Solar Farm,F,QLD,25547,7096,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,6577,1827,1283,0.0,1283,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1898,527,385,0.0,385,0.73,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,103117,28643,18418,0.0,18418,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,5424,1507,1069,0.0,1069,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17287,4802,3396,0.0,3396,0.71,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Water Gardens Shopping Centre Solar Farm,F,VIC,9746,2707,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4603,1278,823,0.0,823,0.64,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6432,1787,1205,0.0,1205,0.67,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5612,1559,1093,0.0,1093,0.7,Off,Off-grid,Diesel,-
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,567395,157609,95561,674.0,96235,,-,-,-,-
ENERGYAUSTRALIA HOLDINGS LIMITED,EnergyAustralia Virtual Power Plant (EA VPP),F,VIC,0,0,0,0.0,0,0.0,On,NEM,Battery,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,254167,70602,51466,579.0,52045,0.73,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,186854,51904,41995,4750.0,46745,0.81,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,21226769,5896325,5124791,16531.0,5141322,0.87,On,NEM,Black Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,1558422,432895,235076,22482.0,257558,0.54,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,4378027,1216119,452109,5873.0,457982,0.37,On,NEM,Gas,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Virtual Power Plant,F,VIC,3536,982,0,0.0,0,0.0,Off,Off-grid,Solar,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,31789260,8830350,11478271,131437.0,11609708,1.3,On,NEM,Brown Coal,-
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,59397035,16499177,17383708,181652.0,17565360,,-,-,-,-
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0,0,0,0.0,0,0.0,On,NEM,Diesel,-
ESSENTIAL ENERGY,Corporate Total,C,-,0,0,0,0.0,0,,-,-,-,-
EWP AUSTRALIA PTY LTD,Columboola Solar Farm Hold Co Pty Ltd,F,QLD,769495,213748,67,1972.0,2039,0.0,On,NEM,Solar,-
EWP AUSTRALIA PTY LTD,Corporate Total,C,-,769495,213748,67,1972.0,2039,,-,-,-,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,91596,25443,17643,0.0,17643,0.69,Off,Off-grid,Gas,-
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,91596,25443,17643,0.0,17643,,-,-,-,-
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,1033401,287056,0,897.0,897,0.0,On,NEM,Solar,-
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,1033401,287056,0,897.0,897,,-,-,-,-
FORTESCUE METALS GROUP LTD,PEG Power Station,F,WA,0,0,7649,0.0,7649,0.0,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,1194901,331917,206715,0.0,206715,0.62,Off,Off-grid,Gas,-
FORTESCUE METALS GROUP LTD,Corporate Total,C,-,1194901,331917,214364,0.0,214364,,-,-,-,-
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,392233,108954,0,0.0,0,0.0,On,NEM,Solar,-
FS OAKEY 2 PTY LTD,Corporate Total,C,-,392233,108954,0,0.0,0,,-,-,-,-
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,378775,105215,0,675.0,675,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,424119,117811,0,962.0,962,0.0,On,NEM,Solar,-
GENEX POWER LIMITED,Corporate Total,C,-,802894,223026,0,1637.0,1637,,-,-,-,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Clermont Solar Farm,F,QLD,578645,160735,334,3396.0,3730,0.0,On,NEM,Solar,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Wemen Solar Farm,F,VIC,573684,159357,46,1546.0,1592,0.0,On,NEM,Solar,-
GENTARI RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,1152329,320091,380,4942.0,5322,,-,-,-,-
GENUITY PTY LTD,Callide C Power Station (facility),F,QLD,3740418,1039005,921546,12215.0,933761,0.89,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and GENUITY PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports."
GENUITY PTY LTD,Millmerran Power Station (facility),F,QLD,21538826,5983007,5009858,722.0,5010580,0.84,On,NEM,Black Coal,-
GENUITY PTY LTD,Corporate Total,C,-,25279244,7022012,5931404,12937.0,5944341,,-,-,-,-
GLENCORE HOLDINGS PTY LIMITED,Mica Creek Power Station,F,QLD,538113,149476,49174,0.0,49174,0.33,On,Mt Isa,Gas,-
GLENCORE HOLDINGS PTY LIMITED,Corporate Total,C,-,538113,149476,49174,0.0,49174,,-,-,-,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank 2 Wind farm,F,VIC,304851,84681,278,775.0,1053,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,1980685,550190,136,797.0,933,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1070324,297312,61,196.0,257,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 3 Windfarm,F,NSW,0,0,1945,0.0,1945,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Cunderdin Solar/BESS,F,WA,0,0,61,0.0,61,0.0,On,SWIS,Solar,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Queanbeyan Battery Energy Storage System,F,ACT,0,0,62,818.0,880,0.0,On,NEM,Battery,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Ryans Corner Windfarm,F,VIC,0,0,2599,0.0,2599,0.0,On,NEM,Wind,-
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,3355860,932183,5142,2586.0,7728,,-,-,-,-
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,271994,75554,43918,0.0,43918,0.58,On,SWIS,Gas,-
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,271994,75554,43918,0.0,43918,,-,-,-,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,422450,117347,16,381.0,397,0.0,On,NEM,Solar,-
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,422450,117347,16,381.0,397,,-,-,-,-
GRAND BARGAIN HOLDCO PTY LTD,Bango Wind Farm,F,NSW,1724657,479072,93,954.0,1047,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,F,NSW,1217064,338073,20,792.0,812,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Clarke Creek Wind Farm,F,QLD,0,0,7381,0.0,7381,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Crudine Ridge Wind Farm,F,NSW,1388204,385612,72,285.0,357,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Sapphire Wind Farm,F,NSW,2930095,813915,166,1363.0,1529,0.0,On,NEM,Wind,-
GRAND BARGAIN HOLDCO PTY LTD,Corporate Total,C,-,7260020,2016673,7732,3394.0,11126,,-,-,-,-
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,HUGHENDEN SOLAR FARM,F,QLD,122821,34117,0,442.0,442,0.0,On,NEM,Solar,-
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,122821,34117,0,442.0,442,,-,-,-,-
HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,249732,69370,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Wyangala B,F,NSW,50983,14162,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO POWER PTY. LIMITED,Corporate Total,C,-,300715,83532,0,0.0,0,,-,-,-,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Bastyan,F,TAS,1165238,323677,7,32.0,39,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,217114,60309,6,226.0,232,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Catagunya,F,TAS,679196,188665,14,30.0,44,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cethana,F,TAS,1372757,381322,5,686.0,691,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cluny,F,TAS,241930,67203,2,17.0,19,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Devils Gate,F,TAS,996764,276879,6,16.0,22,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Fisher & Rowallan,F,TAS,965688,268247,45,114.0,159,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Gordon,F,TAS,2021935,561649,14,30.0,44,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - John Butters,F,TAS,1576789,437997,28,593.0,621,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Echo,F,TAS,165882,46078,6,40.0,46,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Lower,F,TAS,39101,10862,0,1.0,1,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lake Margaret Upper,F,TAS,128479,35689,0,30.0,30,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Lemonthyme,F,TAS,917429,254842,9,61.0,70,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Liapootah,F,TAS,1334084,370579,25,62.0,87,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Mackintosh,F,TAS,1147775,318827,6,670.0,676,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Meadowbank,F,TAS,539236,149788,6,20.0,26,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Paloona,F,TAS,454319,126200,8,24.0,32,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Parangana,F,TAS,19046,5291,0,0.0,0,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Poatina,F,TAS,5222735,1450760,0,1418.0,1418,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Reece,F,TAS,3079790,855497,121,2833.0,2954,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Repulse,F,TAS,424631,117953,7,14.0,21,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tarraleah,F,TAS,1701571,472659,551,103.0,654,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tods Corner,F,TAS,588,163,0,15.0,15,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Trevallyn,F,TAS,2011966,558880,0,42.0,42,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tribute,F,TAS,877381,243717,24,51.0,75,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Tungatinah,F,TAS,1546536,429594,28,134.0,162,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wayatinah,F,TAS,788949,219153,8,30.0,38,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Wilmot,F,TAS,458461,127351,6,34.0,40,0.0,On,NEM,Hydro,-
HYDRO-ELECTRIC CORPORATION,Power Station - Flinders Island,F,TAS,21768,6047,1860,220.0,2080,0.31,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Power Station - King Island,F,TAS,52224,14507,6674,521.0,7195,0.46,Off,Off-grid,Wind,-
HYDRO-ELECTRIC CORPORATION,Power Station - Tamar Valley,F,TAS,291737,81038,49574,1679.0,51253,0.61,On,NEM,Gas,-
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,-,30461099,8461417,59040,9746.0,68786,,-,-,-,-
IBERDROLA AUSTRALIA LIMITED,Alinta Wind Farm,F,WA,960456,266793,114,522.0,636,0.0,On,SWIS,Wind,-
IBERDROLA AUSTRALIA LIMITED,Bodangora Wind Farm,F,NSW,1198288,332858,78,598.0,676,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Bolivar Power Station,F,SA,44490,12358,9854,86.0,9940,0.8,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Capital Wind Farm,F,NSW,1324950,368042,145,758.0,903,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Lake Bonney BESS Pty Ltd,F,SA,0,0,5,691.0,696,0.0,On,NEM,Battery,-
IBERDROLA AUSTRALIA LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,1957028,543619,100,532.0,632,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,PAREP Wind,F,SA,2384630,662397,229,299.0,528,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Smithfield Gas Turbine,F,NSW,115506,32085,22960,1100.0,24060,0.72,On,NEM,Gas,-
IBERDROLA AUSTRALIA LIMITED,Woodlawn Wind Farm,F,NSW,533381,148161,45,267.0,312,0.0,On,NEM,Wind,-
IBERDROLA AUSTRALIA LIMITED,Corporate Total,C,-,8518729,2366314,33530,4853.0,38383,,-,-,-,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,F,SA,394913,109698,12,78.0,90,0.0,On,NEM,Wind,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Dry Creek Power Station,F,SA,117507,32641,28044,228.0,28272,0.86,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Mintaro Power Station,F,SA,180519,50144,43066,33.0,43099,0.86,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,F,SA,6157441,1710400,687219,2673.0,689892,0.4,On,NEM,Gas,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Port Lincoln Power Station,F,SA,17075,4743,6587,520.0,7107,1.39,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Snuggery Power Station,F,SA,18160,5045,5378,236.0,5614,1.07,On,NEM,Diesel,-
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Corporate Total,C,-,6885615,1912671,770306,3768.0,774074,,-,-,-,-
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,655226,182007,0,384.0,384,0.0,On,NEM,Solar,-
KARADOC SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,655226,182007,0,384.0,384,,-,-,-,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Kennedy Energy Park Pty Ltd,F,QLD,557982,154995,54,84.0,138,0.0,On,NEM,Wind,-
KENNEDY ENERGY PARK HOLDINGS PTY LTD,Corporate Total,C,-,557982,154995,54,84.0,138,,-,-,-,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,117558,32655,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO FORESIGHT HANWHA BARCALDINE 1 PTY LTD,Corporate Total,C,-,117558,32655,0,0.0,0,,-,-,-,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Bannerton Solar Farm,F,VIC,536761,149100,0,0.0,0,0.0,On,NEM,Solar,-
KIAMCO HANWHA FORESIGHT BANNERTON PTY LTD,Corporate Total,C,-,536761,149100,0,0.0,0,,-,-,-,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Lal Lal Wind Farm,F,VIC,1958312,543976,136,1905.0,2041,0.0,On,NEM,Wind,-
LAL LAL WIND FARMS NOM CO PTY LIMITED,Corporate Total,C,-,1958312,543976,136,1905.0,2041,,-,-,-,-
LGI LIMITED,Benaraby LFGE Station,F,QLD,26350,7320,646,3.0,649,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Bunya LFGE Station,F,QLD,17949,4986,672,9.0,681,0.13,On,NEM,Landfill Gas,-
LGI LIMITED,Caboolture LFGE Station,F,QLD,53078,14744,1394,2.0,1396,0.09,On,NEM,Landfill Gas,-
LGI LIMITED,Dakabin LFGE Station,F,QLD,55539,15427,1141,3.0,1144,0.07,On,NEM,Landfill Gas,-
LGI LIMITED,Maryborough LFGE Station,F,QLD,44107,12252,1297,1.0,1298,0.11,On,NEM,Landfill Gas,-
LGI LIMITED,Mugga Lane LFGE Station,F,ACT,124560,34600,4065,2.0,4067,0.12,On,NEM,Landfill Gas,-
LGI LIMITED,Willawong LFGE Station,F,QLD,17269,4797,493,2.0,495,0.1,On,NEM,Landfill Gas,-
LGI LIMITED,Corporate Total,C,-,338852,94126,9708,22.0,9730,,-,-,-,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Emerald Solar Park,F,QLD,484318,134533,24,1103.0,1127,0.0,On,NEM,Solar,-
LIGHTHOUSE INFRASTRUCTURE MANAGEMENT LIMITED,Corporate Total,C,-,484318,134533,24,1103.0,1127,,-,-,-,-
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,668245,185624,53,585.0,638,0.0,On,NEM,Solar,-
LILYVALE HOLDINGS CO PTY. LTD.,Corporate Total,C,-,668245,185624,53,585.0,638,,-,-,-,-
LINCOLN GAP OPERATIONS PTY LTD,Lincoln Gap Wind Farm Operations Pty Ltd,F,SA,2634306,731752,42,4207.0,4249,0.0,On,NEM,Wind,-
LINCOLN GAP OPERATIONS PTY LTD,Corporate Total,C,-,2634306,731752,42,4207.0,4249,,-,-,-,-
LMS ENERGY PTY LTD,Albury Renewable Energy Facility,F,NSW,33471,9297,598,1.0,599,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Albury Solar Facility,F,NSW,5202,1445,0,0.0,0,0.0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,F,NSW,17723,4923,365,3.0,368,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,F,VIC,39070,10853,841,0.0,841,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,F,VIC,12226,3396,247,1.0,248,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,F,QLD,3530,981,76,3.0,79,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Caloundra Renewable Energy Facility,F,QLD,23091,6414,458,1.0,459,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Copping Renewable Energy Facility,F,TAS,58210,16170,1147,0.0,1147,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,F,NT,32355,8988,656,5.0,661,0.07,On,DKIS,Landfill Gas,-
LMS ENERGY PTY LTD,Drysdale Renewable Energy Facility,F,VIC,31990,8886,624,1.0,625,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,F,NSW,148998,41388,2965,1.0,2966,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Glenorchy Renewable Energy Facility,F,TAS,20605,5724,386,2.0,388,0.07,On,NEM,Gas,-
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,259492,72081,5166,4.0,5170,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Henderson Renewable Energy Facility,F,WA,50256,13960,908,8.0,916,0.07,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,11781,3273,250,1.0,251,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mc Robies Gully Renewable Energy Facility,F,TAS,13319,3700,254,0.0,254,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,16617,4616,348,3.0,351,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,32195,8943,571,0.0,571,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,3896,1082,0,0.0,0,0.0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,68746,19096,1415,1.0,1416,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Raymond Terrace Renewable Energy Facility,F,NSW,593,165,12,1.0,13,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Reedy Creek Renewable Energy Facility,F,QLD,21098,5861,414,15.0,429,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,20779,5772,441,0.0,441,0.08,On,NEM,Landfill Gas,-
