Reporting Entity,Facility Name,Type,State,Electricity Production GJ,Electricity Production MWh,Total Scope 1 Emissions t CO2 e,Total Scope 2 Emissions t CO2 e,Total Emissions t CO2 e,Emission Intensity t CO2 e MWh,Grid Connected,Grid,Primary Fuel,Important Notes
Power Generation Corporation,Weddell Power Station,F,NT,1316711,365753,215124,0.0,215124,0.59,On,DKIS,Gas,-
Power Generation Corporation,Yulara Power Station,F,NT,74661,20739,13054,0.0,13054,0.63,Off,Off-grid,Gas,-
Power Generation Corporation,Corporate Total,C,-,6038429,1677341,973719,0.0,973719,,-,-,-,-
Pratt Consolidated Holdings Pty. Ltd.,Visy Energy - Coolaroo Co-gen,F,VIC,70852,19681,25045,11903.0,36948,1.27,On,NEM,Biofuel,-
Pratt Consolidated Holdings Pty. Ltd.,Visy Power Generation - Smithfield Energy Facility,F,NSW,55177,15327,10647,1084.0,11731,0.69,On,NEM,Gas,-
Pratt Consolidated Holdings Pty. Ltd.,Corporate Total,C,-,126029,35008,35692,12987.0,48679,,-,-,-,-
QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,2581747,717152,318941,812.0,319753,0.44,On,NEM,Gas,-
QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,-,2581747,717152,318941,812.0,319753,,-,-,-,-
RATCH - Australia Corporation Pty Ltd,Kemerton Power Station,F,WA,166666,46296,32427,2587.0,35014,0.7,On,SWIS,Gas,-
RATCH - Australia Corporation Pty Ltd,Mount Emerald Wind farm Pty Ltd,F,QLD,1337507,371530,1061,466.0,1527,0.0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Ratch-Australia Collinsville Solar PV Pty Ltd,F,QLD,89841,24956,8,54.0,62,0.0,On,NEM,Solar,-
RATCH - Australia Corporation Pty Ltd,Starfish Hill Wind Farm,F,SA,368505,102363,32,46.0,78,0.0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Toora Wind Farm,F,VIC,172633,47954,11,254.0,265,0.0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Townsville Power Station,F,QLD,928152,257820,124246,3221.0,127467,0.48,On,NEM,Coal Seam Methane,-
RATCH - Australia Corporation Pty Ltd,Windy Hill Wind Farm,F,QLD,96023,26673,29,14.0,43,0.0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Corporate Total,C,-,3159327,877591,157814,6642.0,164456,,-,-,-,-
Regional Power Corporation,Carnarvon Power Station & Distribution network,F,WA,145876,40521,24722,17.0,24739,0.61,Off,Off-grid,Gas,-
Regional Power Corporation,Denham Power Station & Denham Distribution network,F,WA,12152,3376,2513,0.0,2513,0.74,Off,Off-grid,Diesel,-
Regional Power Corporation,Kalumburu Power Station & Distribution network,F,WA,7662,2128,1453,0.0,1453,0.68,Off,Off-grid,Diesel,-
Regional Power Corporation,Kununurra Power Station & Kununurra Distribution network,F,WA,350,97,162,56.0,218,1.66,Off,Off-grid,Diesel,-
Regional Power Corporation,Marble Bar Power Station & Marble Bar Distribution network,F,WA,8121,2256,1208,0.0,1208,0.54,Off,Off-grid,Diesel,-
Regional Power Corporation,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,13052,3625,2149,0.0,2149,0.59,Off,Off-grid,Diesel,-
Regional Power Corporation,Nullagine Power Station & Nullagine Distribution network,F,WA,5888,1636,715,0.0,715,0.44,Off,Off-grid,Diesel,-
Regional Power Corporation,Onslow Power Station & Onslow Distribution Network,F,WA,72068,20019,9242,275.0,9517,0.46,Off,Off-grid,Gas,-
Regional Power Corporation,Wyndham Power Station & Distribution network,F,WA,704,196,40,0.0,40,0.2,Off,Off-grid,Diesel,-
Regional Power Corporation,Yungngora Power Station & Yungngora Distribution Network,F,WA,6375,1771,1003,0.0,1003,0.57,Off,Off-grid,Diesel,-
Regional Power Corporation,Corporate Total,C,-,272248,75625,43207,348.0,43555,,-,-,-,-
RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,327118,90866,3226,1609.0,4835,0.04,On,NEM,Bagasse,-
RENEWABLE POWER AUSTRALIA LIMITED,Corporate Total,C,-,327118,90866,3226,1609.0,4835,,-,-,-,-
Rio Tinto Limited,Cape Lambert Power Station,F,WA,1012355,281210,157571,0.0,157571,0.56,On,NWIS,Gas,-
Rio Tinto Limited,Paraburdoo Power Station,F,WA,1550839,430789,225741,0.0,225741,0.52,On,NWIS,Gas,-
Rio Tinto Limited,West Angelas Power Station,F,WA,1555020,431950,229903,0.0,229903,0.53,On,NWIS,Gas,-
Rio Tinto Limited,Yurralyi Maya Power Station,F,WA,2090705,580752,320417,0.0,320417,0.55,On,NWIS,Gas,-
Rio Tinto Limited,Corporate Total,C,-,6208919,1724700,933632,0.0,933632,,-,-,-,-
SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,622227,172841,33,285.0,318,0.0,On,NEM,Wind,-
SALT CREEK WIND FARM PTY LTD,Corporate Total,C,-,622227,172841,33,285.0,318,,-,-,-,-
SANTOS LIMITED,Wilga Park Power Station,F,NSW,344941,95817,52505,1.0,52506,0.55,On,NEM,Coal Seam Methane,-
SANTOS LIMITED,Corporate Total,C,-,344941,95817,52505,1.0,52506,,-,-,-,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,2200946,611374,141,178.0,319,0.0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,900721,250200,83,30.0,113,0.0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,998510,277364,102,33.0,135,0.0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,-,4100177,1138938,326,241.0,567,,-,-,-,-
Snowtown South Wind Farm Pty. Ltd.,SNOWTOWN SOUTH WIND FARM,F,SA,1622122,450589,97,124.0,221,0.0,On,NEM,Wind,-
Snowtown South Wind Farm Pty. Ltd.,Corporate Total,C,-,1622122,450589,97,124.0,221,,-,-,-,-
Snowtown Wind Farm Pty Ltd,Snowtown Wind Farm,F,SA,1281722,356034,159,243.0,402,0.0,On,NEM,Wind,-
Snowtown Wind Farm Pty Ltd,Corporate Total,C,-,1281722,356034,159,243.0,402,,-,-,-,-
Snowtown Wind Farm Stage 2 Pty. Ltd.,SNOWTOWN WIND FARM STAGE 2,F,SA,1617575,449326,110,170.0,280,0.0,On,NEM,Wind,-
Snowtown Wind Farm Stage 2 Pty. Ltd.,Corporate Total,C,-,1617575,449326,110,170.0,280,,-,-,-,-
Snowy Hydro Limited,Angaston Power Station,F,SA,5095,1415,989,381.0,1370,0.7,On,NEM,Diesel,-
Snowy Hydro Limited,Colongra Power Station,F,NSW,103910,28864,16347,6155.0,22502,0.57,On,NEM,Gas,-
Snowy Hydro Limited,Laverton North Power Station,F,VIC,386145,107262,65894,3298.0,69192,0.61,On,NEM,Gas,-
Snowy Hydro Limited,Lonsdale/Port Stanvac Power Station,F,SA,15470,4297,2868,1043.0,3911,0.67,On,NEM,Diesel,-
Snowy Hydro Limited,Snowy Hydro Ltd,F,NSW,11430110,3175030,1881,281930.0,283811,0.0,On,NEM,Hydro,-
Snowy Hydro Limited,Valley Power,F,VIC,68010,18891,14745,2889.0,17634,0.78,On,NEM,Gas,-
Snowy Hydro Limited,Corporate Total,C,-,12008740,3335761,102724,295696.0,398420,,-,-,-,-
SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,542132,150592,6,657.0,663,0.0,On,NEM,Solar,-
SOLAR FARM INVESTMENTS PTY LTD,Corporate Total,C,-,542132,150592,6,657.0,663,,-,-,-,-
SPIC Pacific Energy Pty Ltd,Challicum Hills Wind Farm,F,VIC,496928,138036,61,0.0,61,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Clements Gap Wind Farm,F,SA,644432,179009,92,0.0,92,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Codrington Wind Farm,F,VIC,158709,44086,28,0.0,28,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Crowlands Wind Farm,F,VIC,334005,92779,1623,0.0,1623,0.02,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Eildon Pondage Hydro,F,VIC,51760,14378,6,0.0,6,0.0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,Glenmaggie Hydro,F,VIC,9705,2696,4,0.0,4,0.0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,Haughton Solar Farm,F,QLD,15276,4243,429,0.0,429,0.1,On,NEM,Solar,-
SPIC Pacific Energy Pty Ltd,Ord Hydro,F,WA,781234,217009,30,39.0,69,0.0,Off,Off-grid,Hydro,-
SPIC Pacific Energy Pty Ltd,Portland Wind Farms,F,VIC,1719293,477582,72,0.0,72,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,F,NSW,1022659,284072,95,0.0,95,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,The Drop Hydro,F,NSW,6209,1725,4,0.0,4,0.0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,William Hovell Hydro,F,VIC,13685,3802,4,0.0,4,0.0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,Yaloak South Wind Farm,F,VIC,311833,86620,25,0.0,25,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Yambuk Wind Farm,F,VIC,327681,91023,32,0.0,32,0.0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Corporate Total,C,-,5893409,1637058,2505,39.0,2544,,-,-,-,-
SRV AGWF Pty Ltd as trustee for the AGWF Trust,Albany Windfarm,F,WA,234416,65116,12,10.0,22,0.0,On,SWIS,Wind,-
SRV AGWF Pty Ltd as trustee for the AGWF Trust,Corporate Total,C,-,234416,65116,12,10.0,22,,-,-,-,-
Stanwell Corporation Limited,Barron Gorge Power Station,F,QLD,1194959,331933,42,369.0,411,0.0,On,NEM,Hydro,-
Stanwell Corporation Limited,Kareeya Power Station,F,QLD,2138493,594026,51,1046.0,1097,0.0,On,NEM,Hydro,-
Stanwell Corporation Limited,Mackay Gas Turbine,F,QLD,807,224,315,2.0,317,1.4,On,NEM,Diesel,-
Stanwell Corporation Limited,Mica Creek Power Station,F,QLD,1182679,328522,173132,0.0,173132,0.53,On,Mt Isa,Gas,-
Stanwell Corporation Limited,Stanwell Power Station,F,QLD,30683675,8523243,7448923,8386.0,7457309,0.87,On,NEM,Black Coal,-
Stanwell Corporation Limited,Swanbank E Power Station,F,QLD,2186638,607399,236611,2879.0,239490,0.39,On,NEM,Gas,-
Stanwell Corporation Limited,Tarong Power Stations,F,QLD,42164258,11712294,10231395,42402.0,10273797,0.87,On,NEM,Black Coal,-
Stanwell Corporation Limited,Corporate Total,C,-,79551509,22097642,18090469,55084.0,18145553,,-,-,-,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Coopers Cogeneration,F,SA,39622,11006,8202,0.0,8202,0.75,On,NEM,Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Glenorchy Landfill,F,TAS,23148,6430,323,0.0,323,0.05,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Hobart Landfill,F,TAS,17722,4923,281,0.0,281,0.06,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Kemps Creek Landfill,F,NSW,25634,7121,386,0.0,386,0.05,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Kincumber Landfill,F,NSW,5781,1606,94,0.0,94,0.06,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Moranbah Power Station,F,QLD,146556,40710,25065,0.0,25065,0.62,On,NEM,Coal Seam Methane,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Rockingham Landfill,F,WA,52725,14646,965,0.0,965,0.07,On,SWIS,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Werribee Biogas,F,VIC,188273,52298,2530,0.0,2530,0.05,On,NEM,Sludge Biogas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Woy Woy Landfill,F,NSW,20087,5580,327,0.0,327,0.06,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Corporate Total,C,-,519548,144320,38173,0.0,38173,,-,-,-,-
SWF1 Operations Holdings Pty Ltd,SWF 1 Operations Holdings Pty Ltd,F,NSW,2683470,745408,415,1825.0,2240,0.0,On,NEM,Wind,-
SWF1 Operations Holdings Pty Ltd,Corporate Total,C,-,2683470,745408,415,1825.0,2240,,-,-,-,-
TransAlta Energy (Australia) Pty Ltd,Kalgoorlie Power Station,F,WA,961479,267077,153301,0.0,153301,0.57,On,SWIS,Gas,-
TransAlta Energy (Australia) Pty Ltd,Kambalda Power Station,F,WA,979204,272001,152822,0.0,152822,0.56,On,SWIS,Gas,-
TransAlta Energy (Australia) Pty Ltd,Leinster Power Station,F,WA,925993,257220,169412,0.0,169412,0.66,Off,Off-grid,Gas,-
TransAlta Energy (Australia) Pty Ltd,Mt Keith Power Station,F,WA,1523639,423233,221404,0.0,221404,0.52,Off,Off-grid,Gas,-
TransAlta Energy (Australia) Pty Ltd,South Hedland Power Station,F,WA,1777115,493643,240129,0.0,240129,0.49,On,NWIS,Gas,-
TransAlta Energy (Australia) Pty Ltd,Corporate Total,C,-,6167430,1713175,937068,0.0,937068,,-,-,-,-
Vena Energy Services (Australia) Pty Ltd,Tailem Bend Solar farm,F,SA,151716,42143,21,271.0,292,0.0,On,NEM,Solar,-
Vena Energy Services (Australia) Pty Ltd,Corporate Total,C,-,151716,42143,21,271.0,292,,-,-,-,-
Water Corporation,Cocos Keeling Islands - Home Island Generation,F,WA,8770,2436,1737,0.0,1737,0.71,Off,Off-grid,Diesel,-
Water Corporation,Cocos Keeling Islands - West Island Generation,F,WA,9299,2583,2051,0.0,2051,0.79,Off,Off-grid,Diesel,-
Water Corporation,Corporate Total,C,-,18069,5019,3788,0.0,3788,,-,-,-,-
YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,63634,17676,19753,0.0,19753,1.12,Off,Off-grid,Gas,-
YARA AUSTRALIA PTY LTD,Corporate Total,C,-,63634,17676,19753,0.0,19753,,-,-,-,-
Grand Total,-,-,-,811909812,225530504,164349333,1691651.0,166040984,,-,-,-,-
Grid Connected Total,-,-,-,799140614,221983503,162491801,1690911.0,164182712,,-,-,-,-
